P_0,P_1,P_2,mu_2,sigma_2,num_regiones,area_max,area_total,GLCM_contraste,GLCM_energia,GLCM_homogeneidad,clase
72,120,164,127.6918806876434,49.79593071101077,3462,412310.0,548563.0,28.512798430792035,0.02566200008508685,0.2663038671058849,0
43,105,160,114.06191021206651,61.49719903604699,2196,511058.0,552905.0,22.21470108928725,0.09574456606702808,0.34258638743998765,0
50,108,158,117.62898902385383,55.30879662097169,2484,351843.0,485262.0,24.342072208841508,0.057112365555541,0.31195008678012204,0
51,113,162,126.1086008170157,59.68257237214647,1416,376435.0,395337.0,29.081943303724557,0.06456415865140264,0.31043055120521285,0
51,119,170,128.33697931835738,64.1641582192516,8040,1470681.0,1566619.0,24.06826424962768,0.1057152614540752,0.3241657356579243,0
45,101,146,115.09062204887637,53.25120996088792,1269,357111.0,365655.0,25.580205063378685,0.06856013932443014,0.318270867955002,0
52,119,168,121.84285519445093,61.609166164355976,2933,717738.0,748331.0,19.390817571809,0.030373610250429,0.33216677775834047,0
46,104,155,118.2717272795104,57.56438586039107,4118,794601.0,851643.0,20.253006114499165,0.07311453309290879,0.33146163004999585,0
42,101,154,104.50519484578429,63.05137160301119,977,194946.0,233377.0,25.96375158371748,0.12803543720469,0.3618590945184044,0
42,102,154,112.85600558216245,61.20902495839565,2273,573165.0,678260.0,23.39792436961455,0.1000976280215134,0.32932751001248384,0
46,111,163,119.28187847680286,64.56556005887883,6273,1038831.0,1123991.0,31.328503311434023,0.11042922514727957,0.297783449225623,0
48,107,164,111.72506312503194,63.14030766434959,2923,721301.0,934454.0,14.221158774208387,0.10688836518469379,0.39536981600216153,0
44,100,156,108.31749832391533,62.17111857639642,2145,570285.0,589767.0,21.476886293301387,0.08391980048563517,0.3461624525548032,0
50,118,170,123.47278182729603,64.65467961819236,7301,680411.0,822093.0,32.79293072899609,0.10238297724605558,0.29503167320506263,0
45,107,154,116.17425100923107,58.34144875996614,2921,440252.0,473392.0,26.127698619171504,0.09883545218054572,0.3257174096081673,0
48,118,175,128.4323227941649,63.24271466279707,3215,441956.0,567109.0,21.720971987782335,0.09494791913171306,0.3386666027233168,0
48,114,166,115.28305881382336,65.64706231003566,3932,484021.0,680644.0,26.2053743478018,0.12007255037514106,0.33602352334448415,0
57,118,168,130.37538953185032,60.286761865030485,2739,434464.0,529904.0,29.75726380615611,0.055850716769999566,0.27723488548542013,0
53,115,169,132.40700158486374,62.274350847333054,3244,700441.0,855318.0,22.94787124039024,0.07472807406029638,0.31131624882963393,0
56,121,176,126.47210421423708,64.58385575455016,1977,412004.0,514610.0,22.05321259785707,0.06741733065617056,0.33743106340696993,0
45,106,157,112.75968617908218,58.73735558165939,3419,769047.0,860737.0,18.757035103216836,0.07725463024398377,0.35995518331860443,0
42,102,151,110.24274794950622,60.82070217942976,2415,503499.0,669089.0,22.749423207093383,0.10708539011783846,0.34505978915263424,0
50,116,169,119.2944803113975,64.49385113271386,3177,563454.0,801615.0,20.19730004640257,0.10045603227963318,0.35677092777811065,0
43,102,151,107.03655523483106,58.98730715760066,2128,559047.0,602429.0,15.957345777446427,0.12523273695133882,0.41021859162350727,0
42,106,158,97.5653429967666,68.72796844377326,2044,433817.0,532075.0,21.600508726941847,0.21181694566278675,0.4232942052923416,0
43,103,154,105.10235902899323,64.89152842402946,2067,395128.0,494257.0,21.757601370645347,0.1494145065502393,0.39258267109358885,0
45,103,152,109.01096508402095,59.184501324416715,2734,342885.0,477786.0,23.30291507109567,0.09526458938273238,0.3384768379429885,0
44,102,151,113.02478335744989,58.42941143792998,2160,434480.0,519117.0,27.830802674978365,0.08836355251733306,0.3157650652688257,0
41,103,161,104.35481157761477,67.45964265416983,1662,393869.0,542084.0,18.836093107619554,0.1326407292174436,0.4021854351458538,0
52,109,165,130.6115147071892,56.28627364478789,2464,593687.0,768550.0,21.71825998111285,0.03950978827668386,0.30171287221935605,0
50,104,157,121.5970306727565,57.780115669816425,2113,587510.0,621613.0,24.394902063146237,0.040671455752408055,0.2914956981015793,0
39,108,167,118.78080535692384,64.40591263937749,2461,494046.0,673977.0,22.81417518064627,0.09575629235459059,0.33929105717227803,0
48,110,160,109.67546525954025,63.938887511823864,3334,518189.0,667544.0,22.849378715128633,0.13188285076797462,0.36291272358292975,0
66,115,158,121.94170348139255,49.90571946790824,2480,397870.0,497634.0,26.53259230783092,0.025584987296919597,0.2662860675761406,0
48,102,150,115.6908965150746,52.88254036677194,3043,523580.0,591550.0,28.162534780110047,0.06326857395855631,0.2862662546273713,0
50,110,153,121.88844402248733,58.3286073620868,2722,588352.0,677321.0,24.892619793216035,0.08015542701274712,0.3135011133671528,0
43,107,150,99.92203706825278,55.007673717454615,2125,178437.0,231427.0,19.024206757552463,0.03798288765186994,0.3596181193775788,0
43,99,142,97.05336130401234,55.635464360983676,1909,143277.0,243471.0,26.499598455598452,0.11498611628841235,0.33725126619301676,0
50,117,168,122.0002828829462,61.03209004541478,3001,412345.0,458830.0,23.150011194296646,0.08954679017524118,0.3263786157596408,0
36,108,163,120.93806279003158,60.48791315094295,10041,1936857.0,2037382.0,18.23749095949666,0.09587392821433198,0.3400485792197914,0
43,104,149,110.71948061211928,59.36281710404098,2538,477429.0,566600.0,28.463211080623243,0.10504156649171856,0.32019433568585554,0
49,118,170,123.80060397314129,65.69343874822017,1971,412523.0,428133.0,27.57086645150734,0.11999505240615944,0.3400073118285817,0
49,113,165,127.48632259594808,60.21384753435744,1990,450715.0,496239.0,24.418735079914576,0.07749273004737382,0.315591660920843,0
48,111,165,116.74225821632297,63.517869046508906,2286,383786.0,541071.0,21.957261357647052,0.10187828766097756,0.34669227119602286,0
48,111,146,116.81133592536705,50.23210990157161,1913,269587.0,305800.0,24.419786240691437,0.08456920368853489,0.32599892047753587,0
41,97,146,99.79893422345725,59.55895487026655,3509,500539.0,613573.0,26.900098201392954,0.12970093820437328,0.3380174800799406,0
38,101,153,96.05018899256223,64.7147752878666,1877,157946.0,328336.0,23.604265889949772,0.1708930383637813,0.39123773167079223,0
37,91,137,97.97909986478656,55.635687421497344,2431,577441.0,679460.0,21.210070877729706,0.10759788634073225,0.35966602097546335,0
44,106,156,117.94249023850705,62.86418915928738,3152,756115.0,774461.0,27.18682551671217,0.11025603197047827,0.3241608193861483,0
50,100,147,113.65863149555658,52.52747793187983,2423,426135.0,601270.0,23.18905894317497,0.04024931167671018,0.3078563261121238,0
60,124,172,129.86884009305624,60.028810234433635,3800,626027.0,839657.0,19.236593229687497,0.02500696210434395,0.32484071869655734,0
36,84,139,96.04631697000113,58.824044146783976,1105,250435.0,330911.0,19.924806904787534,0.12719664321062993,0.38160828966457716,0
52,112,160,119.11315287558685,60.02112963254883,2169,458121.0,527566.0,24.3460519336598,0.0813182409985488,0.3314652437167824,0
51,114,161,121.89420766993786,58.49070795502173,2022,411301.0,529640.0,19.719554627696596,0.02484318525615676,0.3241280978935046,0
45,108,152,117.73094425688457,58.29451782202168,2694,502455.0,584716.0,24.335344371207146,0.07085921169736958,0.31976067115172846,0
52,114,163,125.15810348538659,56.892656159565455,4024,667969.0,811476.0,19.84891395475837,0.061467940734136674,0.3221412910479566,0
63,114,161,119.43403603268945,52.11003286890236,2201,283446.0,376499.0,31.41413568773234,0.022865055559241808,0.24649190540451135,0
45,107,163,121.19490484960099,62.23021397397967,1807,407258.0,430416.0,28.806926962445587,0.07000614766797637,0.3008512932456683,0
51,109,158,123.17264732879954,54.85202687098832,2089,339007.0,442396.0,31.429292360310697,0.05319337286802533,0.26822979881512676,0
47,101,156,85.33042584250917,62.46069747253812,2294,330463.0,382126.0,25.831465869822885,0.0897993050798308,0.3346637089142079,0
50,116,172,135.21159259957346,61.41391170529589,7327,1423249.0,1461796.0,29.792615142529446,0.06584224348841779,0.27176847211145727,0
40,101,161,101.54774320016084,67.0383542951132,1990,538306.0,648122.0,16.97695554406081,0.13501703324750375,0.41121813624622794,0
40,100,151,113.03114032392423,57.76081209784731,1747,325697.0,354194.0,26.265306122448976,0.08810476627325285,0.3206144405722264,0
52,112,167,125.70502668878865,61.10177066904127,2175,611126.0,717590.0,23.492284086397632,0.05825296265565124,0.31028260351404613,0
53,118,173,134.64311090916158,59.33819647680029,2615,552115.0,671727.0,22.02334067185687,0.05052000269999357,0.3182603874398828,0
57,119,165,138.02170879947903,56.481985859854,1701,548155.0,555387.0,21.440522678732073,0.05355667536714909,0.3153362202446861,0
50,108,156,124.2300963801678,52.63609739905897,2309,452823.0,542633.0,25.12878111555374,0.04679530434030282,0.29213885554888863,0
45,102,158,108.52947770639841,67.10101881972727,5655,1555934.0,1677236.0,12.928255358074512,0.11319515819019241,0.40869076633958956,0
38,103,157,86.66066613817584,71.43271275225918,1392,392348.0,517297.0,16.17292860621268,0.2856851139729215,0.49061651376089666,0
50,116,173,120.25412663240081,64.97419879953821,2314,396337.0,526586.0,19.03048662702609,0.0942791992949651,0.3582601599656115,0
49,105,152,113.37963076962538,56.50122507252598,1893,402478.0,451810.0,23.829523972088495,0.07601522606803907,0.32155051352319847,0
59,118,164,132.40919329411142,54.47579478332327,2955,556436.0,629405.0,25.417225181875466,0.03731575794207222,0.28697439578851647,0
47,114,164,118.63886866699458,70.14583946811555,1939,549054.0,569447.0,20.859091999778503,0.15965462833119784,0.39890702632276226,0
43,106,156,114.33143984133545,63.30874740836404,2403,495438.0,516305.0,18.430165843808872,0.14505917452770534,0.40366804496383313,0
31,92,136,96.24448576753247,56.65303182125899,2356,497355.0,527025.0,19.70190022848662,0.15019449499656148,0.38972593225543073,0
38,92,136,99.72933506399661,51.12987412706884,4679,745053.0,859942.0,16.602904583131924,0.10106299939977317,0.3685597538443967,0
47,114,170,120.14956619424777,66.3426264214011,4607,815749.0,1077849.0,14.221326987364723,0.11153457278129941,0.4025885535412934,0
60,119,170,135.02318788045795,55.98580652397656,2289,638226.0,695007.0,18.416332979405077,0.03766998800638127,0.3226114943979122,0
51,119,174,131.89331897654148,61.77854890236946,4442,795879.0,1051414.0,16.59467796481016,0.07093417917923675,0.3460097706266658,0
40,104,152,106.00321502402878,63.41915491609765,2225,467978.0,596931.0,23.01885559681087,0.11650902655980692,0.3602498093539943,0
48,113,160,117.0622878193244,64.78910390321622,1738,441448.0,478121.0,20.67507822042264,0.13943561705907823,0.37745337050121003,0
55,123,169,135.69830193660508,56.3283435406703,3131,533241.0,645914.0,22.238582043292134,0.06809421880400843,0.3256360893243557,0
38,87,128,90.75053123838222,48.23796487217275,2031,282648.0,411962.0,18.21741494236594,0.08698273224822363,0.3833645242393933,0
38,100,154,106.45256583272777,65.5246612911328,2229,571931.0,708986.0,21.522860770932663,0.12401263388616088,0.36939839084858334,0
107,44,164,115.07599134076197,67.50847758955257,3549,905481.0,1013823.0,21.132750011313572,0.1293860734107026,0.36154181668297025,0
49,113,168,128.0285868456748,61.79918472674833,2334,637032.0,666282.0,20.933186044553203,0.062403238048559226,0.32588815968380574,0
38,110,172,130.7853246505545,65.2254142895403,2443,356181.0,479072.0,29.492863521408072,0.07837788194911442,0.28875505344865693,0
77,119,161,125.35149900256484,44.503490001233565,2557,362186.0,434254.0,23.153027736426946,0.022453078889824136,0.2823754540663854,0
51,117,172,132.31190293115435,64.87102341763216,4507,1430901.0,1492628.0,17.637767699310853,0.07905904551469566,0.35613937354376707,0
48,104,157,116.05336701070861,59.771803979545105,3477,947401.0,1011512.0,17.002959069678504,0.06103970831952183,0.33755290400973137,0
47,114,165,131.70166601515237,57.75957267118082,3370,552076.0,735103.0,25.908556274244102,0.05025766534538633,0.2884363336373189,0
67,122,178,136.53823340345957,52.658670750699116,2580,447124.0,604437.0,18.17480036396531,0.02445287322278637,0.3054057391371442,0
51,109,150,116.39261321777923,51.312165384769465,2923,635738.0,682740.0,13.659586502728324,0.06761942421869789,0.3922360056953836,0
48,117,171,124.88612644780198,65.92284484741946,2243,590827.0,647744.0,19.56620366350049,0.11612791775974551,0.36963429357411587,0
45,110,163,112.16656758180527,64.91856094889624,4768,837048.0,911702.0,19.50410567572424,0.12217422195701079,0.36621838907057197,0
45,103,156,103.33372277317393,62.20929267711448,2847,340942.0,496756.0,23.241555737144488,0.11046608006478645,0.3531020447498875,0
36,92,141,92.84312376945276,62.73764201361023,1433,403241.0,428807.0,23.606831032481818,0.13222278825949882,0.3772040421193973,0
53,123,178,134.69439099164813,63.44484504350928,2837,702822.0,804328.0,17.58653563171269,0.07441633410908235,0.35647205313201363,0
46,121,175,122.95336649742403,66.84791027570189,2963,616212.0,753714.0,16.756587685555328,0.10793929652447046,0.38806655184808875,0
60,120,170,130.7217904375462,56.6251753237989,2846,482237.0,543498.0,26.062172092533544,0.049628643178129414,0.29089663742222566,0
60,136,189,137.37078145199197,72.00150098134814,6282,877524.0,1053542.0,50.638646148372175,0.03240949839038478,0.2396432247041845,0
48,114,168,124.82710473770194,63.9973326461482,2363,459468.0,559070.0,26.650494440624314,0.09506649479604151,0.3212676094586371,0
44,106,158,107.89057287461543,60.8776574346089,2265,380042.0,467038.0,23.772824380748688,0.10925174508599841,0.33748590070785944,0
74,138,189,154.77995958796578,60.70028690544239,4971,735589.0,815980.0,58.72806753435537,0.016123934261964602,0.17377561371790023,0
44,106,159,118.57658421939666,61.12079610859236,2126,543800.0,623727.0,19.507520210420456,0.08281260234824656,0.35415100504167857,0
62,136,195,151.8349546458274,74.49326884152713,4798,1654531.0,1677790.0,48.478517105963036,0.03495428777881991,0.24059260666469545,0
40,99,149,109.71844588329711,59.85564351784012,2677,398345.0,475747.0,28.82918269936753,0.10927691500610028,0.3125916818798291,0
63,118,169,133.10900864770687,55.15609575707682,4799,954367.0,986197.0,20.3761987362737,0.02855945796801616,0.2895080945794083,0
60,119,169,131.80540183983456,54.83572953822915,2557,544157.0,581072.0,25.38189380327994,0.033140768804571716,0.2816462034640836,0
59,127,183,140.17207794850094,69.20074059479032,6408,1897160.0,1919444.0,56.775633162545816,0.02712436311184599,0.22305724751323686,0
54,113,169,125.7862065945009,59.20423501677681,3188,512624.0,713518.0,22.467898256062036,0.03804385649730655,0.28428582939872993,0
54,119,172,137.72557251908398,58.98053314643716,2798,732131.0,784309.0,18.785997231163556,0.0536750299853858,0.3384404879734461,0
50,114,171,123.55325134449996,63.18640438463251,3185,546678.0,629003.0,26.971172637137364,0.07420309203794509,0.293675142902203,0
60,127,179,130.02133630904447,66.3754918752412,2493,499911.0,604241.0,17.569939569736526,0.09303081458442669,0.37157083013360814,0
43,103,153,112.16218828131487,59.796557268342575,1750,378297.0,392164.0,22.037058381338774,0.10152402396922428,0.35101456761655303,0
47,108,167,119.32523832812194,65.34541901697669,1491,483285.0,641673.0,17.20518363497381,0.08905392312307454,0.373594664405496,0
45,109,160,106.6893326478575,67.71431254149462,2178,315947.0,441794.0,23.340553284421496,0.16929310877865153,0.3918383173639846,0
50,121,169,124.82861537033443,65.96698110129343,2132,416079.0,434693.0,21.382191418361565,0.13941826784045588,0.3815694587077021,0
41,100,152,111.64724200709061,59.0924189717401,1778,402551.0,505119.0,17.90414777802045,0.0974372434526137,0.38385809438373764,0
50,109,165,121.71274806227827,63.829507949406455,2502,628911.0,655616.0,18.274352883292202,0.09098491605210014,0.36930155381512886,0
46,111,166,121.87105510200448,61.09913990962668,3964,820324.0,879013.0,15.395893077080451,0.07615718020358021,0.36601239387204726,0
42,102,151,112.29932347473564,56.59368168226826,2506,386846.0,429352.0,23.114109016110586,0.08847212994404438,0.3371927167528312,0
37,96,142,100.96623331251871,60.49848998910011,1910,539056.0,558002.0,18.866251229644806,0.1469157978866576,0.40340790158142226,0
49,109,154,123.06663288005454,50.65404067805288,1561,341277.0,353695.0,17.600091570158902,0.049922223339296586,0.3402141070865289,0
53,118,168,128.19086851582253,60.57025554015084,2147,456832.0,623188.0,19.963002894217315,0.07590026032475337,0.3466562492665386,0
48,111,160,123.22020837149611,64.5050204583886,2326,543737.0,670212.0,27.058121683581483,0.09886605944160365,0.3273592174250703,0
47,113,165,124.89806598508774,63.793245773296064,1889,659851.0,682830.0,18.224314068161238,0.10395949392080917,0.3751472919985893,0
58,112,158,121.14389578705517,51.01753772263608,2702,315708.0,480707.0,23.28623760733852,0.02947041297009516,0.29292731219812923,0
39,106,165,100.7822000590719,69.15549754337135,4420,777214.0,1024785.0,13.325222663398419,0.18443544740524773,0.44908250760032264,0
51,115,163,124.30721617911078,60.97724525247489,1158,275023.0,302218.0,24.193454891390527,0.08567971941083379,0.34071417364343926,0
49,114,164,123.26001935977669,62.057883098420525,2899,623553.0,708903.0,19.032663744441994,0.09543551338816829,0.35979304681892704,0
42,103,160,115.80494194056536,66.75879471034655,1399,473509.0,519032.0,21.96011853012074,0.1144653561069235,0.36284202604455007,0
62,127,176,139.38457774289114,57.18554756097164,3448,713324.0,861944.0,17.245948427278414,0.04416502833198396,0.3435478565341959,0
65,126,172,139.73167098585466,51.989276477642704,3296,489760.0,583636.0,18.89123786112724,0.033652550232170016,0.32256108673873424,0
57,114,159,124.99871229433919,51.113951355798314,3431,577214.0,626172.0,24.423484755297224,0.039061365854719865,0.28412690256615547,0
49,108,164,113.78103637790413,62.49794044394957,2733,561107.0,730695.0,18.140607892784328,0.07228099455098481,0.3520082420031642,0
43,105,158,109.0311278834567,64.14865041498663,2100,464094.0,510768.0,20.266007545122154,0.1239184390351204,0.3750087450859866,0
61,130,183,141.0657018560163,67.42937993397933,5940,892510.0,1177760.0,58.4865485298427,0.023617636336906438,0.2076129879797463,0
56,120,175,131.17512531328322,62.64475117336743,3402,738992.0,914766.0,18.039716298418682,0.05618338633191491,0.34139692348780454,0
52,118,169,117.41677078280904,64.5616182199428,4863,926804.0,983752.0,14.537467084490094,0.11050843828621655,0.3976753063824801,0
54,118,164,126.45625592604299,57.983697093660886,1825,240893.0,288561.0,22.288264055295894,0.07593240987035507,0.3381505379945206,0
44,105,162,113.99252690878866,56.53379116557034,2440,155957.0,301399.0,25.724055552491166,0.05281689417103181,0.3011453097196048,0
47,106,148,108.53793118745449,54.922131610231304,2359,192629.0,312435.0,29.833801975325994,0.0886479383591903,0.3049632554267416,0
58,112,157,130.01000737478532,49.059757232736395,1757,428555.0,438703.0,23.294454275246565,0.028378529214775402,0.2940712353363791,0
49,112,166,130.57120177103099,60.204426516945155,3047,705101.0,802538.0,21.62247513446511,0.052466137596405144,0.31444128067508886,0
45,104,165,105.15697116270499,64.00732779260863,1967,358010.0,450382.0,19.96200667447199,0.07394135363276817,0.35510720900609016,0
47,100,158,111.30794798126365,66.43236283152758,2087,696714.0,897813.0,16.315271933613666,0.1097053772809346,0.3896902145818686,0
58,124,180,133.67140924472983,62.153637345460794,3795,684268.0,868744.0,16.768972542395463,0.0602657255319154,0.34858121724118085,0
47,111,164,119.86208106923581,62.97134611806456,2678,581002.0,603797.0,25.857386377417622,0.1024019344769751,0.329591656225699,0
55,115,168,129.06781791206174,57.79237026307733,1652,539283.0,609967.0,20.180780756126595,0.04520900169299518,0.3176796037578642,0
42,102,156,102.20849628233296,61.749286844207994,1568,220296.0,354889.0,19.860591203613055,0.09587039926777471,0.3844281627794828,0
40,101,152,108.67972662871783,62.30796379456123,2348,454253.0,510769.0,25.232413592027143,0.12210259866057019,0.34932709512455595,0
50,120,175,127.991075835609,58.85041111886985,2862,561292.0,711651.0,16.95821308907545,0.0638689993361251,0.3548423356166283,0
49,111,162,124.13711730022173,60.19120199099653,2313,459417.0,550934.0,29.531744448044943,0.07966452625489095,0.29840855999135285,0
54,106,157,127.68370338044521,54.478586128159236,2729,706254.0,858200.0,19.263853627489954,0.036708104435221794,0.31069386178841496,0
59,123,172,138.81731762350114,59.54256424134167,3842,812547.0,858137.0,20.0465380682803,0.06584625958198093,0.3285326380243327,0
51,121,179,123.44977464907069,69.25445134493603,2895,444274.0,592347.0,16.975070333306313,0.11697132730614679,0.38912423764809384,0
42,104,160,110.07505614004533,66.99383819757553,1724,424255.0,435970.0,29.596620908828047,0.13809223599061363,0.3422685905489626,0
47,115,171,115.54779617192379,71.71852807659954,3152,670378.0,801358.0,21.213759102658884,0.1544266057933297,0.38531714415876417,0
41,95,139,107.91729833986471,51.86786972764846,4599,811318.0,922772.0,20.160286440956167,0.07325030897853088,0.32737043030331114,0
64,117,167,132.85645353567847,56.411395585510604,1942,540385.0,565824.0,27.15930409053924,0.025759208221756247,0.261958871270195,0
50,117,172,128.59895076005856,63.093534924733184,4649,850428.0,956598.0,23.68184387896757,0.07960348860476758,0.31401891011021515,0
50,122,170,125.33015454044866,69.24651242380767,1818,508190.0,560206.0,19.70843544503935,0.14391594917708952,0.40116035090982305,0
51,118,168,124.9093814824916,61.65883956676361,6971,1263952.0,1498291.0,14.890329180720418,0.06691181658721061,0.35893139387627127,0
47,108,164,112.35602924320574,64.13830062608733,1691,311652.0,395557.0,21.579086367957984,0.09541567303764108,0.3520431659689209,0
50,119,171,125.35490799531884,67.2835141837985,2600,550532.0,631263.0,21.262891830062593,0.12415161432000775,0.36598085542737757,0
48,110,168,120.39134615561149,64.81699999464114,2287,512428.0,613623.0,24.653436402600278,0.07480524489283298,0.31801509753510687,0
42,104,159,110.19939134139125,65.52599351757726,2583,648258.0,840022.0,21.81616242321913,0.12700592429957525,0.3624660346615943,0
49,111,167,116.54340405844366,61.37785215042299,1270,213339.0,303777.0,27.867815533666203,0.07433020708785314,0.3007915541805581,0
63,133,181,143.25975517789954,58.99116925238185,3350,753470.0,975911.0,16.889605492298937,0.05473591370955421,0.34694279688491153,0
62,141,199,143.82469279856664,76.62702270388503,6239,1124543.0,1149414.0,58.2295348989827,0.0289718811039876,0.21040172539720653,0
48,106,150,119.10359684691424,52.025739956860704,2428,483653.0,542833.0,26.93449573519797,0.06395158340199134,0.2937235389258162,0
44,110,165,120.64857245165464,65.54580114304505,2094,608369.0,687217.0,20.442851275891332,0.10970415323013039,0.361680226378872,0
46,108,162,127.81509285476233,58.19758266923132,1630,434277.0,480606.0,21.988057227216768,0.06565676908012588,0.3263902382831295,0
49,117,171,129.7260216894927,60.337654336279236,6705,1047930.0,1304999.0,15.71528134605554,0.07340585168372321,0.3536317743066183,0
36,89,135,96.18760572627127,50.12887656826061,3943,415017.0,616450.0,32.329971185858675,0.08172112534535124,0.31665161654424673,0
48,109,163,121.59318747924758,59.61005702794538,4788,944705.0,1024644.0,15.818464992355953,0.07786701087546133,0.3621772813113689,0
52,117,159,120.7872903657796,60.426492930835764,1297,308242.0,329677.0,21.07312188669468,0.11305338847545252,0.3794070504894853,0
50,109,164,112.53771060033081,62.021022077197024,2206,412618.0,623579.0,17.934242799612598,0.07052411011669217,0.3592992324585444,0
54,123,175,132.01352104591837,64.94752568076606,1799,472083.0,485109.0,21.00085201164097,0.08976424519086189,0.3496258002150464,0
49,118,168,115.30117090108475,68.70630470472645,5904,1052286.0,1226348.0,14.801290213054921,0.16365710194614164,0.4245244207890868,0
62,134,187,154.93094247694322,60.24187386785703,5412,1143831.0,1233507.0,40.48678156884338,0.031566131937471806,0.24117848929657956,0
57,125,175,133.69758082956054,60.0622285522053,3484,627264.0,873187.0,17.962007643571887,0.0692006040405533,0.3443568943954438,0
48,111,163,112.84926391547825,63.50283039919509,3307,689652.0,909915.0,15.721161249131509,0.11554509026042616,0.3850779439963485,0
57,115,169,129.55761499167636,58.89927967493468,1712,389933.0,518228.0,19.346520644729907,0.053432509531800926,0.34318331211203884,0
54,124,176,130.02862896932206,67.56280531313297,5770,957366.0,1102843.0,23.488590026531114,0.10916437240370994,0.3369022654550485,0
45,109,168,116.35300465309643,65.49170157567765,4043,845254.0,1052432.0,15.543168145628018,0.09842369955264829,0.38742978364992053,0
46,107,159,119.46495117369086,58.97895033985257,2611,434918.0,566318.0,26.185150350310316,0.07780618005379616,0.3138175895375941,0
50,118,180,132.80823981647532,67.55256846378332,4313,680746.0,906824.0,53.716147221111996,0.022856673749826723,0.2172781909400169,0
51,116,164,128.71600419622573,58.39406551839069,3010,564558.0,660670.0,19.3374336931559,0.07297116724860793,0.3495768813145197,0
46,105,156,118.25679025550951,56.928259289523254,2016,544272.0,645200.0,19.44280291935169,0.06451605594084266,0.33878414296901077,0
54,121,173,132.2900938427655,62.243766745204546,1013,272839.0,323552.0,26.017837581403374,0.07629774837160375,0.326843792624539,0
49,112,167,115.962944181239,62.88784546945675,5856,987052.0,1148537.0,14.882807119711117,0.07081099507669386,0.3708113921730627,0
43,107,156,110.50409936719977,60.77321946505976,7803,1155330.0,1329776.0,16.02825202604093,0.13423120487276058,0.3847134152153966,0
57,125,176,140.08605116907023,63.40609772098812,1910,427496.0,438410.0,23.51424149401697,0.07355966798912139,0.32678963527294025,0
49,109,160,122.51618767962015,61.06151280455654,2458,703469.0,795046.0,17.381971807507583,0.07841488779852018,0.3668239482238175,0
56,118,164,122.62377175904719,56.27262838371703,1872,137136.0,262055.0,29.93140674909447,0.06455815389722784,0.3099023859523874,0
65,126,174,130.2344901155874,57.46712965986128,6566,674935.0,881685.0,35.555265714006985,0.020169748328066207,0.2407721216091169,0
43,109,162,111.35943487594228,68.5368411986417,2160,423153.0,595092.0,18.615308763835703,0.16864367643143052,0.4149114213513109,0
50,111,169,128.24691359705864,59.25785968827547,2131,492783.0,628107.0,21.293732129676943,0.05094777292697033,0.33208875299800633,0
44,103,160,113.33366367798754,62.5084817089022,2009,400533.0,520559.0,22.130084267941747,0.08452021174404872,0.33960820286011517,0
54,115,164,126.92396854638939,58.743761427855645,2526,536117.0,627961.0,25.068034982932932,0.056663488278952664,0.30533110739057134,0
40,100,156,106.16212862271588,60.921914867680485,4162,885519.0,1043592.0,15.525127726959717,0.09300830607308468,0.3924495157997263,0
54,113,167,125.43490086723116,60.26690451055786,2889,822304.0,904844.0,18.259423779366163,0.05587097678191056,0.3363209765500833,0
57,120,171,132.06034832786622,57.15847963525809,2514,493259.0,583565.0,19.37912071967499,0.03738316463082924,0.32264781357361094,0
49,121,177,122.37756865735446,68.3374802396088,4793,606105.0,862078.0,17.435521559085565,0.1253267087640187,0.38294708538776456,0
61,125,178,136.84427073581728,58.85147316815343,5335,655406.0,745101.0,23.94003913114178,0.04542545969963674,0.2924078002397735,0
71,127,176,134.0212967336109,56.53771662751432,4612,708245.0,774483.0,21.57330232978147,0.023515218872119725,0.27825077378590457,0
50,118,172,138.15093447843103,56.81635897292123,3733,816802.0,833915.0,21.893952997393676,0.03599191002075399,0.2893558548347367,0
50,114,164,125.7867569373621,56.99284490736404,3862,491667.0,689780.0,21.424000193420852,0.06253425239600692,0.31175848116339455,0
49,111,166,125.28152058538785,61.66208749392039,2862,871075.0,983294.0,16.21438741405189,0.06689188320282428,0.3573517820924606,0
50,117,175,122.04182796008348,67.13219516297072,3888,808830.0,847534.0,16.13254807559905,0.0946780907789317,0.3672742093535638,0
49,117,172,125.69688755696231,66.01217544616583,3092,647152.0,825761.0,18.00366623150566,0.11212915495636595,0.36607773744821037,0
63,118,169,130.82151373117406,52.98810113736056,3790,549322.0,760366.0,25.547559248045776,0.026140102330723683,0.27852999435820563,0
47,109,168,117.03111452128022,65.02459230425372,1823,373341.0,459137.0,25.13949693161149,0.08295183387152522,0.32328669666146664,0
56,117,169,126.78691177545724,57.963470742992534,3942,750790.0,771857.0,17.50752512502505,0.0460382867971929,0.33712537002948145,0
42,101,158,93.58988686728135,65.86859177581164,2725,542602.0,667423.0,15.939536325432371,0.18021432632854323,0.42634769074538376,0
71,131,191,163.97971922064107,67.53798942472508,14216,2772537.0,2838238.0,50.876797121620605,0.021718871472644313,0.21916563622261523,0
58,134,197,163.97971922064107,67.53798942472508,14576,1726666.0,2567563.0,50.876797121620605,0.021718871472644313,0.21916563622261523,0
52,115,165,130.8199593786387,57.001495365102286,2173,595926.0,612567.0,18.894181233994146,0.05542111288065687,0.3344739150423998,0
